"20220922","111","주먹왕 랄프","9.32","1","40"
"20220922","112","코러스","9.32","1","40"
"20220922","113","우리들의 일그러진 영웅","9.31","1","40"
"20220922","114","뷰티풀 투모로우","9.31","1","40"
"20220922","115","교회오빠","9.31","1","40"
"20220922","116","쥬라기 공원","9.31","1","40"
"20220922","117","다이 하드","9.31","1","40"
"20220922","118","라따뚜이","9.31","1","40"
"20220922","119","소울","9.31","1","40"
"20220922","120","8월의 크리스마스","9.31","1","40"
"20220922","121","폴란드로 간 아이들","9.31","1","40"
"20220922","122","반지의 제왕: 반지 원정대","9.30","1","40"
"20220922","123","달링","9.30","1","40"
"20220922","124","바이센테니얼 맨","9.30","1","40"
"20220922","125","엽기적인 그녀","9.30","1","40"
"20220922","126","폴리스 스토리","9.30","1","40"
"20220922","127","바람계곡의 나우시카","9.30","1","40"
"20220922","128","번 더 스테이지: 더 무비","9.30","1","40"
"20220922","129","브레이크 더 사일런스: 더 무비","9.30","1","40"
"20220922","130","보디가드","9.30","1","40"
"20220922","131","몬스터 주식회사 3D","9.30","1","40"
"20220922","132","극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들","9.30","1","40"
"20220922","133","RRR: 라이즈 로어 리볼트","9.30","1","40"
"20220922","134","록키","9.30","1","40"
"20220922","135","일급 살인","9.30","1","40"
"20220922","136","메리 포핀스","9.30","1","40"
"20220922","137","시월애","9.29","1","40"
"20220922","138","플립","9.29","1","40"
"20220922","139","동방불패","9.29","1","40"
"20220922","140","허스토리","9.29","1","40"
"20220922","141","오페라의 유령 : 25주년 특별 공연","9.29","1","40"
"20220922","142","영웅: 샐러멘더의 비밀","9.29","1","40"
"20220922","143","뽀로로 극장판 보물섬 대모험","9.29","1","40"
"20220922","144","천녀유혼","9.29","1","40"
"20220922","145","타잔","9.29","1","40"
"20220922","146","라이온 킹","9.29","1","40"
"20220922","147","내 이름은 칸","9.29","1","40"
"20220922","148","나, 다니엘 블레이크","9.29","1","40"
"20220922","149","명탐정 코난: 베이커가의 망령","9.29","1","40"
"20220922","150","인생","9.29","1","40"
"20220922","151","공동경비구역 JSA","9.28","1","40"
"20220922","152","천국의 아이들","9.28","1","40"
"20220922","153","자백","9.28","1","40"
"20220922","154","소년시절의 너","9.28","1","40"
"20220922","155","빌리 엘리어트 뮤지컬 라이브","9.28","1","40"
"20220922","156","우리들","9.28","1","40"
"20220922","157","더 코브: 슬픈 돌고래의 진실","9.27","1","40"
"20220922","158","언플랜드","9.27","1","40"
"20220922","159","바람","9.27","1","40"
"20220922","160","맨발의 꿈","9.27","1","40"
"20220922","161","극장판 귀멸의 칼날: 무한열차편","9.27","1","40"
"20220922","162","세상에서 가장 아름다운 이별","9.27","1","40"
"20220922","163","말할 수 없는 비밀","9.27","1","40"
"20220922","164","가타카","9.27","1","40"
"20220922","165","랜드 오브 마인","9.27","1","40"
"20220922","166","취권 2","9.27","1","40"
"20220922","167","퀸 락 몬트리올","9.27","1","40"
"20220922","168","이웃집 토토로","9.27","1","40"
"20220922","169","로마의 휴일","9.27","1","40"
"20220922","170","온리 더 브레이브","9.27","1","40"
"20220922","171","석양의 무법자","9.27","1","40"
"20220922","172","마이클 잭슨의 디스 이즈 잇","9.27","1","40"
"20220922","173","에이트 빌로우","9.26","1","40"
"20220922","174","부활: 그 증거","9.26","1","40"
"20220922","175","도가니","9.26","1","40"
"20220922","176","브레이브하트","9.26","1","40"
"20220922","177","패밀리 맨","9.26","1","40"
"20220922","178","터미네이터","9.26","1","40"
"20220922","179","로보캅","9.25","1","40"
"20220922","180","본 얼티메이텀","9.25","1","40"
"20220922","181","드래곤 길들이기 3","9.25","1","40"
"20220922","182","가위손","9.25","1","40"
"20220922","183","시스터 액트","9.25","1","40"
"20220922","184","또 하나의 약속","9.25","1","40"
"20220922","185","동급생","9.25","1","40"
